ghi,hour,etr,dhi,dni,pressure,wind_dir,wind_speed,gh_lx,dn_lx,dh_lx,lx_combined
0.7595190380761523,0.6086956521739131,0.9502762430939227,0.7065026362038664,0.40518134715025905,0.48979591836734926,0.3888888888888889,0.1949685534591195,0.7948473282442747,0.4399585921325052,0.7030015797788309,0.7931998136935259
0.6062124248496994,0.6521739130434783,0.8547750591949487,0.6942003514938488,0.26528497409326424,0.46938775510204067,0.4166666666666667,0.06289308176100629,0.625,0.2867494824016563,0.6761453396524486,0.6334420121099208
0.5691382765531061,0.6956521739130435,0.7190213101815311,0.5799648506151142,0.35647668393782384,0.46938775510204067,0.4166666666666667,0.3584905660377359,0.5811068702290076,0.3819875776397516,0.5592417061611374,0.6204005589194225
0.4048096192384769,0.7391304347826086,0.5509076558800315,0.44112478031634444,0.29844559585492225,0.46938775510204067,0.5,0.1949685534591195,0.407442748091603,0.31055900621118016,0.4233807266982622,0.4634373544480671
0.21042084168336672,0.7826086956521738,0.3638516179952644,0.23022847100175745,0.23419689119170983,0.44897959183673564,0.5555555555555556,0.1320754716981132,0.2127862595419847,0.2225672877846791,0.23380726698262244,0.2729389846297159
0.07014028056112225,0.8260869565217391,0.1696921862667719,0.10193321616871705,0.07564766839378238,0.44897959183673564,0.0,0.0,0.07251908396946564,0.053830227743271224,0.10742496050552923,0.09129017233348859
0.0030060120240480957,0.8695652173913043,0.01578531965272297,0.005272407732864675,0.0,0.44897959183673564,0.0,0.0,0.0,0.0,0.0,0.0
0.002004008016032064,0.21739130434782608,0.010260457774269928,0.0035149384885764497,0.03212435233160622,0.571428571428573,0.0,0.0,0.0,0.0,0.0,0.0
0.07915831663326653,0.2608695652173913,0.15311760063141278,0.056239015817223195,0.33264248704663213,0.571428571428573,0.0,0.0,0.0782442748091603,0.22463768115942032,0.07898894154818326,0.1625523986958547
0.2575150300601202,0.30434782608695654,0.3472770323599053,0.14411247803163443,0.5419689119170984,0.571428571428573,0.4444444444444445,0.09433962264150944,0.2528625954198473,0.49068322981366463,0.16903633491311215,0.39403819282720076
0.4368737474949899,0.34782608695652173,0.5359116022099447,0.1282952548330404,0.7316062176165803,0.591836734693878,0.5277777777777778,0.1320754716981132,0.4446564885496183,0.7236024844720498,0.16903633491311215,0.592454587796926
0.5060120240480962,0.3913043478260869,0.7056037884767167,0.3339191564147627,0.48186528497409326,0.571428571428573,0.5833333333333334,0.031446540880503145,0.5248091603053435,0.5,0.3522906793048973,0.5850023288309268
0.7384769539078155,0.43478260869565216,0.8445146014206788,0.469244288224956,0.6010362694300518,0.571428571428573,0.638888888888889,0.06289308176100629,0.7604961832061068,0.6273291925465839,0.4834123222748815,0.7959944108057755
0.75250501002004,0.4782608695652174,0.9439621152328335,0.45694200351493847,0.5616580310880829,0.571428571428573,0.5555555555555556,0.09433962264150944,0.7585877862595419,0.5693581780538303,0.4676145339652449,0.7643223102002795
0.8957915831663326,0.5217391304347826,0.9968429360694554,0.5922671353251318,0.6031088082901555,0.5510204081632679,0.3888888888888889,0.16352201257861637,0.9246183206106869,0.6304347826086957,0.6097946287519748,0.9147647880763857
0.8987975951903807,0.5652173913043478,0.9984214680347278,0.3813708260105448,0.7347150259067358,0.5510204081632679,0.4166666666666667,0.22641509433962265,0.9236641221374046,0.7536231884057971,0.42496050552922593,0.9152305542617606
0.8416833667334669,0.6086956521739131,0.9502762430939227,0.453427065026362,0.6611398963730569,0.5306122448979593,0.4166666666666667,0.2893081761006289,0.849236641221374,0.6708074534161491,0.4707740916271722,0.8551467163483931
0.7985971943887775,0.6521739130434783,0.8547750591949487,0.19507908611599295,0.8673575129533678,0.5306122448979593,0.4444444444444445,0.2893081761006289,0.7872137404580153,0.8674948240165632,0.21484992101105846,0.8379133674895203
0.6162324649298596,0.6956521739130435,0.7190213101815311,0.15992970123022845,0.7875647668393781,0.5102040816326543,0.5,0.32075471698113206,0.6106870229007634,0.7836438923395446,0.1848341232227488,0.7051700046576619
