ghi,hour,etr,dhi,dni,pressure,wind_dir,wind_speed,gh_lx,dn_lx,dh_lx,lx_combined
608,10,902,163,665,1000,220,3.6,642,673,191,1506
742,11,1034,140,785,1000,230,4.1,783,791,175,1749
805,12,1100,173,776,999,250,4.6,838,777,203,1818
787,13,1094,104,843,999,230,2.5,816,844,131,1791
645,14,1017,253,519,998,260,4.6,694,541,285,1520
540,15,875,136,623,998,310,5.1,577,633,165,1375
369,16,677,102,532,998,310,5.6,392,528,126,1046
257,17,437,66,589,998,330,4.6,270,535,96,901
69,18,173,38,242,998,320,3.0,72,144,54,270
0,19,3,0,18,999,30,1.0,0,0,0,0
0,20,0,0,0,999,330,0.5,0,0,0,0
0,21,0,0,0,1000,160,1.5,0,0,0,0
0,22,0,0,0,1000,120,1.5,0,0,0,0
0,23,0,0,0,1001,200,1.5,0,0,0,0
0,0,0,0,0,1001,190,1.5,0,0,0,0
0,1,0,0,0,1001,80,1.5,0,0,0,0
0,2,0,0,0,1000,10,1.0,0,0,0,0
0,3,0,0,0,1000,320,1.5,0,0,0,0
0,4,0,0,0,1000,140,1.5,0,0,0,0
0,5,0,0,0,1000,0,0.0,0,0,0,0
2,6,15,2,1,1000,340,1.5,0,0,0,0
62,7,221,56,38,1000,120,2.1,68,29,63,160
217,8,482,129,247,1000,150,2.5,232,237,148,617
350,9,716,248,192,1000,180,2.5,380,198,275,853
536,10,906,389,218,1000,180,4.1,577,228,423,1228
363,11,1038,298,84,1000,210,3.0,401,86,334,821
574,12,1104,503,86,1000,220,3.0,631,90,557,1278
412,13,1099,327,104,999,150,3.0,457,111,366,934
412,14,1023,332,105,998,190,4.1,453,112,368,933
251,15,881,143,165,998,210,4.1,285,178,168,631
307,16,684,291,32,998,230,5.6,339,32,323,694
145,17,444,138,21,998,210,4.6,161,14,157,332
52,18,180,47,33,998,200,3.6,56,24,53,133
0,19,4,0,0,998,200,2.0,0,0,0,0
0,20,0,0,0,998,160,2.5,0,0,0,0
0,21,0,0,0,999,190,3.0,0,0,0,0
0,22,0,0,0,999,200,3.6,0,0,0,0
0,23,0,0,0,999,210,2.0,0,0,0,0
0,0,0,0,0,999,170,3.0,0,0,0,0
0,1,0,0,0,1005,360,0.5,0,0,0,0
0,2,0,0,0,1005,350,1.0,0,0,0,0
0,3,0,0,0,1005,340,1.5,0,0,0,0
0,4,0,0,0,1005,20,1.5,0,0,0,0
0,5,0,0,0,1005,140,2.0,0,0,0,0
2,6,16,2,0,1006,30,3.0,0,0,0,0
42,7,224,42,0,1006,30,2.5,48,0,48,96
108,8,486,108,0,1006,30,2.5,124,0,124,248
243,9,720,200,80,1006,80,2.0,267,80,224,571
314,10,910,268,68,1006,50,2.5,346,69,299,714
464,11,1042,327,176,1005,70,3.0,511,188,366,1065
434,12,1108,325,133,1005,70,3.0,482,142,365,989
581,13,1103,453,156,1004,160,2.5,631,165,496,1292
331,14,1028,216,151,1003,190,1.5,372,164,246,782
210,15,887,179,48,1003,80,2.5,233,48,201,482
289,16,690,262,53,1002,110,3.0,317,53,290,660
127,17,451,115,35,1002,20,2.5,139,32,128,299
41,18,187,37,24,1002,360,2.5,44,17,42,103
0,19,6,0,3,1001,40,3.0,0,0,0,0
0,20,0,0,0,1002,350,1.5,0,0,0,0
0,21,0,0,0,1002,30,1.0,0,0,0,0
0,22,0,0,0,1001,10,2.0,0,0,0,0
0,23,0,0,0,1001,20,1.5,0,0,0,0
0,0,0,0,0,1001,310,1.0,0,0,0,0
0,1,0,0,0,1004,360,3.0,0,0,0,0
0,2,0,0,0,1005,20,3.0,0,0,0,0
0,3,0,0,0,1005,30,3.0,0,0,0,0
0,4,0,0,0,1005,30,3.0,0,0,0,0
0,5,0,0,0,1006,20,3.0,0,0,0,0
3,6,17,3,0,1006,20,3.6,0,0,0,0
86,7,228,60,156,1007,30,3.1,91,106,73,270
274,8,489,130,398,1007,60,5.1,286,372,151,809
473,9,723,186,535,1008,50,4.1,501,541,209,1251
613,10,913,185,630,1008,70,4.1,642,635,211,1488
722,11,1046,252,605,1008,80,3.0,752,607,279,1638
786,12,1112,221,684,1007,50,3.0,833,695,257,1785
821,13,1108,257,686,1006,330,1.5,860,691,290,1841
648,14,1033,202,582,1006,350,4.1,685,591,231,1507
559,15,892,260,452,1005,40,3.6,589,466,279,1334
412,16,696,170,469,1005,40,3.6,438,472,193,1103
255,17,457,130,367,1005,40,4.1,263,336,149,748
70,18,194,57,92,1005,40,1.5,76,61,67,204
0,19,7,0,0,1005,40,1.5,0,0,0,0
0,20,0,0,0,1006,50,2.0,0,0,0,0
0,21,0,0,0,1006,30,2.0,0,0,0,0
0,22,0,0,0,1006,50,2.0,0,0,0,0
0,23,0,0,0,1005,40,2.0,0,0,0,0
0,0,0,0,0,1006,20,0.5,0,0,0,0
0,1,0,0,0,1000,320,3.6,0,0,0,0
0,2,0,0,0,1000,350,3.6,0,0,0,0
0,3,0,0,0,1000,350,2.5,0,0,0,0
0,4,0,0,0,1000,360,3.6,0,0,0,0
0,5,0,0,0,1001,350,3.0,0,0,0,0
5,6,18,5,2,1001,350,3.0,0,0,0,0
36,7,232,36,0,1002,350,3.6,42,0,42,84
97,8,493,97,0,1002,360,3.6,112,0,112,224
156,9,727,156,0,1003,360,4.1,183,0,183,366
205,10,917,205,0,1003,10,5.6,243,0,243,486
238,11,1050,238,0,1003,20,4.6,284,0,284,568
255,12,1117,255,0,1003,10,4.6,306,0,306,612
254,13,1113,254,0,1003,350,5.1,304,0,304,608
235,14,1038,235,0,1002,10,4.6,280,0,280,560
328,15,898,177,226,1002,10,4.6,367,244,204,815
489,16,702,126,697,1002,50,3.0,513,690,153,1356
265,17,464,80,538,1002,10,3.0,276,494,106,876
80,18,200,46,225,1002,60,0.5,83,145,61,289
1,19,9,1,15,1003,320,1.5,0,0,0,0
0,21,0,0,0,1004,40,1.5,0,0,0,0
0,22,0,0,0,1004,30,1.5,0,0,0,0
0,23,0,0,0,1004,360,2.5,0,0,0,0
0,0,0,0,0,1005,360,3.0,0,0,0,0
0,1,0,0,0,998,340,5.1,0,0,0,0
0,2,0,0,0,998,350,5.1,0,0,0,0
0,3,0,0,0,998,350,5.1,0,0,0,0
0,4,0,0,0,998,340,5.1,0,0,0,0
0,5,0,0,0,999,320,5.1,0,0,0,0
4,6,20,4,1,999,330,4.6,0,0,0,0
96,7,235,82,79,999,330,3.0,103,58,93,254
247,8,496,197,134,999,330,4.6,264,128,216,608
474,9,730,177,546,1000,320,4.1,504,554,203,1261
416,10,920,264,222,1000,310,5.1,454,239,290,983
682,11,1054,259,540,1000,320,6.1,736,563,294,1593
658,12,1121,285,447,1000,310,4.6,710,467,320,1497
653,13,1117,277,453,1000,350,5.1,707,474,313,1494
571,14,1043,269,388,1000,340,5.1,612,404,298,1314
589,15,903,341,369,1000,340,4.6,628,395,362,1385
281,16,708,150,249,1000,350,4.1,310,261,172,743
233,17,470,146,251,1000,350,4.6,247,238,163,648
59,18,207,52,42,1000,340,3.0,64,31,59,154
1,19,11,1,1,1000,320,4.1,0,0,0,0
0,20,0,0,0,1000,340,3.6,0,0,0,0
0,21,0,0,0,1001,330,3.0,0,0,0,0
0,22,0,0,0,1000,330,2.5,0,0,0,0
0,23,0,0,0,1000,320,3.0,0,0,0,0
0,0,0,0,0,1000,320,3.0,0,0,0,0
0,1,0,0,0,997,240,3.6,0,0,0,0
0,2,0,0,0,997,10,1.5,0,0,0,0
0,3,0,0,0,998,320,3.0,0,0,0,0
0,4,0,0,0,997,300,5.6,0,0,0,0
0,5,0,0,0,997,240,1.5,0,0,0,0
3,6,21,3,0,997,240,1.5,0,0,0,0
87,7,239,86,7,997,40,2.0,95,3,94,192
229,8,500,216,34,997,250,4.6,249,30,238,517
457,9,734,157,550,997,240,4.1,493,559,187,1239
218,10,924,170,68,997,210,4.6,246,73,196,515
356,11,1057,287,87,997,230,4.6,396,93,323,812
248,12,1125,248,0,997,250,1.5,298,0,298,596
247,13,1121,247,0,996,280,3.6,297,0,297,594
227,14,1048,227,0,996,330,5.1,272,0,272,544
190,15,909,190,0,996,330,4.6,226,0,226,452
172,16,714,172,0,996,10,4.1,199,0,199,398
156,17,477,141,42,996,310,3.6,171,40,157,368
53,18,214,52,6,997,310,6.6,59,1,59,119
1,19,13,1,0,997,320,5.1,0,0,0,0
0,20,0,0,0,997,320,5.6,0,0,0,0
0,21,0,0,0,998,330,5.6,0,0,0,0
0,22,0,0,0,998,310,4.1,0,0,0,0
0,23,0,0,0,998,320,4.1,0,0,0,0
0,0,0,0,0,997,10,4.6,0,0,0,0
0,2,0,0,0,1004,120,1.0,0,0,0,0
0,3,0,0,0,1004,320,2.0,0,0,0,0
0,4,0,0,0,1004,160,1.0,0,0,0,0
0,5,0,0,0,1004,320,2.5,0,0,0,0
5,6,23,5,0,1004,300,0.5,6,0,6,12
84,7,243,74,56,1005,180,1.5,92,44,84,220
238,8,503,167,188,1004,240,2.0,257,182,189,628
367,9,737,237,237,1005,210,2.5,401,246,266,913
500,10,927,316,266,1004,230,2.5,538,286,340,1164
735,11,1061,352,485,1004,200,4.6,770,504,371,1645
754,12,1129,392,431,1003,230,6.1,820,467,427,1714
723,13,1126,360,434,1002,210,5.6,763,452,384,1599
548,14,1053,376,220,1001,210,6.1,601,234,417,1252
544,15,914,271,402,1000,200,3.6,592,432,298,1322
363,16,720,212,283,999,180,5.1,391,297,232,920
222,17,483,148,208,999,180,4.6,236,199,164,599
76,18,221,67,54,999,210,3.0,83,42,76,201
3,19,15,3,0,999,180,2.0,0,0,0,0
0,20,0,0,0,1000,280,1.5,0,0,0,0
0,21,0,0,0,1000,230,1.0,0,0,0,0
0,22,0,0,0,999,200,1.5,0,0,0,0
0,23,0,0,0,998,30,1.0,0,0,0,0
0,0,0,0,0,998,290,1.0,0,0,0,0
0,1,0,0,0,1004,110,1.5,0,0,0,0
0,2,0,0,0,1004,120,1.5,0,0,0,0
0,3,0,0,0,1004,70,0.5,0,0,0,0
0,4,0,0,0,1005,120,1.5,0,0,0,0
0,5,0,0,0,1005,40,2.0,0,0,0,0
5,6,24,4,9,1006,70,1.0,5,3,5,13
105,7,246,56,270,1007,290,1.0,111,194,75,380
297,8,507,96,531,1007,160,3.0,307,496,120,923
497,9,740,130,666,1007,170,4.1,523,664,156,1343
667,10,931,155,739,1007,180,6.1,710,752,188,1650
749,11,1064,173,727,1007,190,7.2,804,745,212,1761
801,12,1132,189,726,1006,170,5.6,860,745,231,1836
781,13,1130,306,564,1006,200,5.1,838,589,341,1768
755,14,1057,272,614,1005,190,4.6,812,640,307,1759
618,15,919,156,675,1005,160,4.6,657,686,186,1529
456,16,726,136,592,1004,160,6.6,477,587,159,1223
239,17,489,136,282,1004,160,5.1,255,272,156,683
74,18,227,59,89,1004,160,3.6,81,65,70,216
3,19,17,3,2,1004,160,2.5,0,0,0,0
0,20,0,0,0,1004,160,2.5,0,0,0,0
0,21,0,0,0,1005,170,1.0,0,0,0,0
0,22,0,0,0,1004,270,1.0,0,0,0,0
0,0,0,0,0,1004,300,1.5,0,0,0,0
0,1,0,0,0,1001,120,2.0,0,0,0,0
0,2,0,0,0,1001,110,2.0,0,0,0,0
0,3,0,0,0,1001,110,3.6,0,0,0,0
0,4,0,0,0,1001,140,2.5,0,0,0,0
0,5,0,0,0,1002,130,2.5,0,0,0,0
5,6,26,5,6,1002,150,2.5,6,2,6,14
100,7,250,60,214,1003,180,3.6,106,154,78,338
275,8,510,101,458,1003,160,5.1,296,435,130,861
470,9,744,147,583,1004,180,5.7,490,578,169,1237
628,10,934,164,667,1004,170,6.1,666,678,194,1538
786,11,1068,178,765,1004,160,5.1,842,783,218,1843
848,12,1136,186,783,1003,160,6.1,881,783,217,1881
846,13,1134,185,783,1003,150,5.6,879,783,216,1878
742,14,1062,180,710,1003,160,6.1,793,726,218,1737
623,15,925,172,654,1002,160,7.2,657,662,200,1519
459,16,731,140,585,1003,170,5.1,479,580,163,1222
265,17,496,103,440,1003,150,4.6,284,415,130,829
76,18,234,62,79,1003,170,4.6,83,58,73,214
5,19,19,5,1,1003,150,3.0,0,0,0,0
0,20,0,0,0,1004,160,3.6,0,0,0,0
0,21,0,0,0,1004,160,3.0,0,0,0,0
0,22,0,0,0,1004,160,3.0,0,0,0,0
0,23,0,0,0,1004,160,2.5,0,0,0,0
0,0,0,0,0,1004,140,1.0,0,0,0,0
0,1,0,0,0,1001,130,0.5,0,0,0,0
0,2,0,0,0,1001,50,1.0,0,0,0,0
0,3,0,0,0,1001,190,1.0,0,0,0,0
0,4,0,0,0,1001,200,0.5,0,0,0,0
0,5,0,0,0,1001,100,1.0,0,0,0,0
8,6,28,5,67,1001,250,1.0,9,29,8,46
123,7,253,42,431,1002,110,1.5,128,324,66,518
310,8,514,62,650,1003,170,3.0,326,614,91,1031
493,9,747,77,748,1003,190,5.6,531,748,114,1393
661,10,937,100,803,1003,170,4.6,686,800,126,1612
727,11,1071,193,669,1003,210,5.6,775,683,228,1686
760,12,1140,278,567,1003,180,6.6,825,593,320,1738
767,13,1138,134,747,1002,170,5.6,826,759,181,1766
815,14,1067,92,909,1001,160,7.2,847,911,122,1880
576,15,930,113,668,1000,160,6.2,613,673,145,1431
493,16,737,78,755,1000,170,6.7,529,753,114,1396
224,17,502,136,237,1001,170,5.6,240,230,154,624
89,18,240,65,130,1001,180,4.1,93,92,77,262
5,19,22,4,13,1001,170,4.6,0,0,0,0
0,20,0,0,0,1002,160,4.1,0,0,0,0
0,21,0,0,0,1002,180,3.6,0,0,0,0
0,22,0,0,0,1002,160,2.5,0,0,0,0
0,23,0,0,0,1002,160,3.0,0,0,0,0
0,0,0,0,0,1002,120,2.0,0,0,0,0
0,1,0,0,0,1001,160,1.0,0,0,0,0
0,2,0,0,0,1001,10,1.0,0,0,0,0
0,3,0,0,0,1001,0,0.0,0,0,0,0
0,4,0,0,0,1002,320,1.5,0,0,0,0
0,5,0,0,0,1002,330,0.5,0,0,0,0
7,6,29,5,42,1003,0,0.0,8,18,7,33
82,7,257,73,45,1003,20,2.0,89,36,82,207
241,8,517,139,263,1004,60,1.5,258,258,158,674
369,9,750,301,121,1003,120,2.0,404,123,335,862
266,10,941,266,0,1003,100,2.5,310,0,310,620
605,11,1075,339,331,1003,90,3.6,660,359,372,1391
800,12,1144,370,504,1003,110,2.0,844,525,395,1764
329,13,1142,329,0,1002,150,1.0,388,0,388,776
484,14,1071,380,130,1002,270,1.0,531,138,420,1089
529,15,935,291,342,1001,80,2.0,574,368,317,1259
446,16,743,304,256,1001,90,2.5,480,264,333,1077
213,17,508,154,156,1000,140,2.0,232,152,175,559
96,18,247,63,180,1001,70,2.0,102,129,78,309
5,19,25,4,32,1001,80,0.5,7,10,6,23
0,20,0,0,0,1001,180,0.5,0,0,0,0
0,21,0,0,0,1001,30,0.5,0,0,0,0
0,22,0,0,0,1001,310,1.0,0,0,0,0
0,0,0,0,0,1001,130,1.5,0,0,0,0
0,1,0,0,0,999,350,3.8,0,0,0,0
0,2,0,0,0,999,350,3.7,0,0,0,0
0,3,0,0,0,999,350,3.7,0,0,0,0
0,4,0,0,0,999,350,3.6,0,0,0,0
0,5,0,0,0,1000,360,3.0,0,0,0,0
6,6,31,6,0,1001,350,3.0,7,0,7,14
68,7,261,58,48,1001,20,3.0,74,38,66,178
131,8,520,114,44,1002,360,4.6,144,42,128,314
497,9,753,174,575,1002,360,4.1,533,586,203,1322
652,10,944,191,655,1002,20,4.6,685,661,219,1565
687,11,1078,330,444,1002,360,4.6,727,462,354,1543
770,12,1147,296,554,1002,340,4.1,832,579,335,1746
793,13,1146,240,647,1002,360,5.1,839,657,276,1772
795,14,1076,228,707,1002,10,4.1,838,716,262,1816
654,15,940,202,645,1001,10,5.1,684,649,228,1561
496,16,748,145,630,1001,360,4.1,519,626,169,1314
295,17,514,106,492,1001,360,4.1,315,468,136,919
105,18,253,60,237,1001,10,3.0,109,173,77,359
5,19,28,5,6,1001,20,2.0,6,2,6,14
0,20,0,0,0,1001,10,1.0,0,0,0,0
0,21,0,0,0,1001,20,2.0,0,0,0,0
0,22,0,0,0,1001,20,2.5,0,0,0,0
0,23,0,0,0,1001,10,1.0,0,0,0,0
0,0,0,0,0,1002,20,1.0,0,0,0,0
0,1,0,0,0,996,240,3.0,0,0,0,0
0,2,0,0,0,996,280,2.5,0,0,0,0
0,3,0,0,0,997,330,2.0,0,0,0,0
0,4,0,0,0,997,310,4.1,0,0,0,0
0,5,0,0,0,998,300,3.0,0,0,0,0
5,6,33,5,0,998,230,2.1,6,0,6,12
48,7,263,48,0,999,300,2.5,55,0,55,110
74,8,523,74,0,1000,330,4.1,88,0,88,176
124,9,756,124,0,1000,10,3.6,149,0,149,298
167,10,946,167,0,1001,360,3.6,202,0,202,404
697,11,1080,441,317,1002,10,5.6,747,342,470,1559
802,12,1150,373,501,1002,10,5.1,847,522,398,1767
626,13,1149,407,255,1002,360,5.6,681,277,443,1401
576,14,1079,330,305,1002,360,5.1,631,331,364,1326
574,15,943,482,131,1002,10,4.6,630,137,533,1300
403,16,752,331,129,1002,350,5.6,442,132,368,942
187,17,518,158,73,1003,360,5.6,204,70,177,451
70,18,258,63,33,1003,360,4.1,76,26,71,173
6,19,30,6,0,1004,360,3.6,7,0,7,14
0,20,0,0,0,1002,40,6.2,0,0,0,0
0,21,0,0,0,1005,360,4.1,0,0,0,0
0,22,0,0,0,1005,350,4.0,0,0,0,0
0,23,0,0,0,1006,10,4.0,0,0,0,0
0,0,0,0,0,1006,360,3.9,0,0,0,0
0,1,0,0,0,1000,120,1.8,0,0,0,0
0,2,0,0,0,1000,110,1.6,0,0,0,0
0,3,0,0,0,1000,110,1.4,0,0,0,0
0,4,0,0,0,1000,100,1.2,0,0,0,0
0,5,0,0,0,1000,100,1.0,0,0,0,0
6,6,34,6,0,1000,90,1.5,7,0,7,14
44,7,267,44,0,1000,120,2.5,51,0,51,102
106,8,526,106,0,999,130,2.5,123,0,123,246
156,9,759,116,70,999,140,3.6,178,74,136,388
436,10,949,375,85,999,190,3.6,479,88,416,983
587,11,1084,280,379,999,180,4.1,631,396,311,1338
330,12,1153,330,0,998,250,2.5,390,0,390,780
264,13,1153,264,0,998,330,5.6,317,0,317,634
246,14,1083,246,0,998,20,5.1,295,0,295,590
213,15,948,213,0,996,120,3.0,253,0,253,506
295,16,757,228,119,995,160,3.0,324,124,254,702
105,17,524,105,0,994,170,3.6,122,0,122,244
44,18,264,44,0,995,220,1.5,51,0,51,102
4,19,33,4,0,994,170,3.0,5,0,5,10
0,20,0,0,0,996,320,3.0,0,0,0,0
0,21,0,0,0,996,240,2.5,0,0,0,0
0,22,0,0,0,995,170,1.5,0,0,0,0
0,23,0,0,0,996,260,1.5,0,0,0,0
0,0,0,0,0,996,280,3.6,0,0,0,0
0,1,0,0,0,1001,330,3.0,0,0,0,0
0,2,0,0,0,1002,330,3.0,0,0,0,0
0,3,0,0,0,1002,320,3.0,0,0,0,0
0,4,0,0,0,1002,320,3.0,0,0,0,0
0,5,0,0,0,1002,310,3.0,0,0,0,0
7,6,36,7,0,1002,330,1.5,8,0,8,16
54,7,270,54,0,1001,20,3.6,62,0,62,124
116,8,529,116,0,1002,330,3.0,134,0,134,268
191,9,762,191,0,1003,340,3.0,222,0,222,444
254,10,952,254,0,1002,50,2.0,298,0,298,596
299,11,1087,299,0,1003,60,2.0,353,0,353,706
322,12,1157,322,0,1002,110,2.5,382,0,382,764
322,13,1157,322,0,1002,60,2.5,382,0,382,764
367,14,1087,303,79,1001,90,2.0,406,81,340,827
421,15,953,352,97,1001,90,3.1,463,100,392,955
203,16,763,118,148,1001,110,3.0,229,157,139,525
120,17,530,89,77,1001,160,3.0,135,77,105,317
100,18,271,97,15,1000,150,2.0,109,7,107,223
7,19,36,7,0,1000,160,2.5,8,0,8,16
0,20,0,0,0,1001,130,1.0,0,0,0,0
0,21,0,0,0,1001,130,2.5,0,0,0,0
0,22,0,0,0,1001,130,2.3,0,0,0,0
0,23,0,0,0,1001,120,2.1,0,0,0,0
0,0,0,0,0,1000,120,1.9,0,0,0,0
0,1,0,0,0,999,190,2.3,0,0,0,0
0,2,0,0,0,999,190,2.1,0,0,0,0
0,3,0,0,0,999,200,1.9,0,0,0,0
0,4,0,0,0,999,200,1.7,0,0,0,0
0,5,0,0,0,999,200,1.5,0,0,0,0
9,6,38,9,0,999,190,2.5,11,0,11,22
97,7,274,85,59,999,190,2.5,106,49,96,251
271,8,532,146,316,1000,230,3.6,291,312,167,770
444,9,765,221,391,999,230,4.1,481,414,244,1139
579,10,955,351,318,999,250,5.6,620,342,376,1338
743,11,1090,264,588,999,230,4.1,805,615,304,1724
753,12,1160,330,487,998,240,5.6,805,509,363,1677
804,13,1160,276,608,997,240,4.1,842,613,310,1765
732,14,1091,296,535,996,250,4.6,785,558,329,1672
618,15,957,238,531,996,260,5.6,664,552,268,1484
435,16,768,254,316,995,270,3.0,466,334,274,1074
272,17,535,200,179,997,10,4.6,292,175,222,689
95,18,277,84,52,998,360,7.7,104,43,95,242
10,19,40,10,0,998,70,2.0,12,0,12,24
0,20,0,0,0,999,320,1.0,0,0,0,0
0,21,0,0,0,1000,350,3.0,0,0,0,0
0,22,0,0,0,1000,350,3.0,0,0,0,0
0,23,0,0,0,1001,340,3.0,0,0,0,0
0,0,0,0,0,1001,340,3.0,0,0,0,0
0,1,0,0,0,1002,90,1.0,0,0,0,0
0,2,0,0,0,1002,100,1.0,0,0,0,0
0,3,0,0,0,1002,110,1.0,0,0,0,0
0,4,0,0,0,1002,110,1.0,0,0,0,0
0,5,0,0,0,1002,120,1.0,0,0,0,0
9,6,40,8,9,1003,140,1.5,10,4,10,24
104,7,277,69,173,1003,170,2.0,112,132,84,328
303,8,535,124,448,1004,200,2.5,321,430,149,900
480,9,768,158,561,1004,220,3.6,500,557,179,1236
283,10,958,217,92,1003,220,3.1,318,98,247,663
761,11,1093,283,585,1003,200,3.0,820,611,320,1751
819,12,1163,272,628,1002,210,4.1,859,634,307,1800
833,13,1164,287,627,1001,200,5.1,871,631,321,1823
769,14,1095,219,672,1001,170,5.6,815,683,254,1752
632,15,962,268,506,1000,180,5.1,671,525,293,1489
521,16,773,135,668,1000,190,5.6,549,670,162,1381
243,17,541,136,266,1000,180,6.1,263,264,156,683
62,18,283,58,17,1000,170,3.6,68,14,65,147
9,19,43,9,0,1000,170,3.0,11,0,11,22
0,20,0,0,0,999,180,3.6,0,0,0,0
0,21,0,0,0,999,180,3.0,0,0,0,0
0,22,0,0,0,999,180,2.8,0,0,0,0
0,23,0,0,0,999,190,2.6,0,0,0,0
0,0,0,0,0,999,190,2.4,0,0,0,0
0,1,0,0,0,1002,140,1.5,0,0,0,0
0,2,0,0,0,1002,140,1.4,0,0,0,0
0,3,0,0,0,1002,140,1.3,0,0,0,0
0,4,0,0,0,1002,130,1.1,0,0,0,0
0,5,0,0,0,1002,130,1.0,0,0,0,0
8,6,42,8,0,1002,190,0.5,10,0,10,20
54,7,281,54,0,1003,180,1.0,62,0,62,124
129,8,539,129,0,1003,200,3.0,148,0,148,296
204,9,771,204,0,1003,200,4.1,236,0,236,472
373,10,961,248,173,1003,210,2.5,415,185,282,882
373,11,1096,283,109,1003,250,3.6,417,117,321,855
357,12,1166,222,154,1003,190,3.6,407,168,260,835
577,13,1168,451,143,1003,180,3.6,630,152,497,1279
345,14,1099,284,74,1002,150,2.5,382,75,320,777
480,15,966,328,210,1002,150,3.0,526,223,365,1114
242,16,778,201,70,1002,160,3.0,267,70,226,563
319,17,547,109,513,1002,170,3.0,330,486,131,947
133,18,289,60,338,1001,140,2.5,141,263,84,488
13,19,47,9,72,1001,130,2.0,15,28,13,56
0,20,0,0,0,1001,140,1.5,0,0,0,0
0,21,0,0,0,1001,60,1.0,0,0,0,0
0,22,0,0,0,1001,70,1.0,0,0,0,0
0,23,0,0,0,1002,80,1.0,0,0,0,0
0,0,0,0,0,1002,80,1.0,0,0,0,0
0,1,0,0,0,1005,160,1.8,0,0,0,0
0,2,0,0,0,1005,160,1.7,0,0,0,0
0,3,0,0,0,1005,160,1.6,0,0,0,0
0,4,0,0,0,1005,160,1.6,0,0,0,0
0,5,0,0,0,1006,160,1.5,0,0,0,0
13,6,45,10,58,1006,140,1.5,15,22,14,51
124,7,284,61,297,1006,200,1.5,131,229,82,442
313,8,542,95,538,1006,200,2.0,327,512,119,958
541,9,774,93,775,1006,200,3.0,574,773,126,1473
708,10,964,109,830,1006,230,2.5,733,827,135,1695
827,11,1099,119,861,1006,180,3.0,854,862,144,1860
890,12,1170,124,875,1005,160,3.0,917,877,148,1942
891,13,1171,124,875,1005,190,2.5,918,877,148,1943
832,14,1103,120,862,1004,180,4.6,858,863,145,1866
715,15,971,110,833,1003,190,4.6,740,830,136,1706
515,16,783,142,638,1003,190,5.6,543,639,167,1349
258,17,552,154,252,1003,180,3.0,276,251,172,699
135,18,295,76,267,1003,160,2.5,140,209,94,443
14,19,51,10,74,1002,160,2.5,16,29,15,60
0,20,0,0,0,1002,160,2.5,0,0,0,0
0,21,0,0,0,1002,150,2.0,0,0,0,0
0,22,0,0,0,1002,150,1.9,0,0,0,0
0,23,0,0,0,1002,150,1.8,0,0,0,0
0,0,0,0,0,1002,140,1.6,0,0,0,0
0,1,0,0,0,1004,80,0.8,0,0,0,0
0,2,0,0,0,1004,60,0.6,0,0,0,0
0,3,0,0,0,1005,40,0.4,0,0,0,0
0,4,0,0,0,1005,20,0.2,0,0,0,0
0,5,0,0,0,1005,0,0.0,0,0,0,0
14,6,47,11,37,1005,140,1.0,15,12,14,41
95,7,287,46,228,1006,150,2.0,103,178,65,346
297,8,545,139,386,1006,190,2.5,311,372,159,842
535,9,777,140,680,1007,180,2.5,563,681,167,1411
673,10,967,160,709,1007,210,4.1,719,724,194,1637
754,11,1102,181,694,1007,200,3.6,809,712,221,1742
742,12,1173,241,570,1006,210,5.1,786,579,276,1641
796,13,1174,184,696,1006,210,3.6,861,716,230,1807
779,14,1107,206,691,1005,210,3.6,829,705,244,1778
679,15,975,122,763,1005,210,2.0,722,770,159,1651
551,16,788,97,769,1004,170,4.6,582,767,129,1478
355,17,557,75,670,1004,160,3.6,369,639,101,1109
154,18,300,49,467,1004,150,2.0,160,376,75,611
14,19,54,11,53,1004,150,2.5,16,21,15,52
0,20,0,0,0,1004,140,2.5,0,0,0,0
0,21,0,0,0,1005,160,2.0,0,0,0,0
0,22,0,0,0,1005,160,1.9,0,0,0,0
0,23,0,0,0,1005,160,1.9,0,0,0,0
0,0,0,0,0,1005,160,1.8,0,0,0,0
0,1,0,0,0,1002,340,0.5,0,0,0,0
0,2,0,0,0,1002,330,0.6,0,0,0,0
0,3,0,0,0,1002,320,0.8,0,0,0,0
0,4,0,0,0,1002,320,0.9,0,0,0,0
0,5,0,0,0,1002,310,1.0,0,0,0,0
12,6,49,10,43,1003,120,0.5,14,15,13,42
148,7,291,68,369,1003,140,1.0,155,288,93,536
324,8,548,153,417,1004,130,1.5,337,402,172,911
515,9,779,162,604,1004,200,2.5,536,601,185,1322
433,10,969,392,56,1005,180,3.0,476,58,434,968
797,11,1105,125,813,1005,200,3.0,822,813,148,1783
473,12,1176,376,110,1004,190,2.0,524,118,420,1062
816,13,1178,211,685,1004,210,3.0,873,701,254,1828
782,14,1111,139,773,1004,150,4.1,835,783,183,1801
698,15,979,239,625,1003,180,4.6,724,626,265,1615
209,16,792,209,0,1003,190,4.1,242,0,242,484
149,17,563,134,35,1003,180,3.0,164,34,149,347
151,18,306,138,56,1003,130,2.5,164,49,153,366
12,19,58,12,4,1003,140,2.0,14,2,13,29
0,20,0,0,0,1003,140,2.5,0,0,0,0
0,21,0,0,0,1004,150,1.5,0,0,0,0
